DJI,AAPL,ABT,AIG,AMGN,AXP,BA,BAC,C,CAT,CCL,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,SPY,UNH,UNP,VZ,WMT,XOM
4.83157892271241e-05,0.0005702352807363,0.0004677131546139,0.0001598466220793,0.0002862436841936,0.0003423559953362,0.0003371265087525,0.0004626091586067,0.0003211856450374,0.0003000291297175,0.0007458356515449,0.0003497958988322,0.0004174717563056,0.0005344239150769,0.0006029114641159,0.0001564223877324,0.0005394554121546,0.0004755319813553,0.0006626894634387,0.0001786844020017,0.0003775027478666,0.0002933707592139,0.000525295659702,0.0003810763128506,0.0003872629928732,0.0001597982601931,8.28487016877315e-05,0.0001154599566718,0.0002861868112331,0.0013664440937754,0.0009136785868691,9.70880347392099e-05
4.20665890107293e-05,0.0003158330163619,0.0003724245147314,0.0001480938013309,0.0005165796921784,0.0004299448780675,0.0002201503377867,0.0005592795958379,0.0002454555931467,0.0003285356044136,0.000824750456841,0.0003623098017449,0.0003413964114737,0.0006432786395136,0.0004922033720698,0.0002703498072631,0.0007142564417443,0.0002481166651565,0.0004223445129832,0.0002791397377448,0.0002932558358485,0.0004389319578305,0.0002518407370439,0.0003113536429384,0.0002500298170976,0.0002182414796717,6.8752781631927e-05,0.0001489099662433,0.0001046218635463,0.0005157914140834,0.0003769777321226,0.0001031439893359
4.14481985205813e-05,0.000695991125678,0.0002279513876193,0.0001489592325629,0.0006782197036101,0.0003388526004697,0.0001842531149437,0.0003525072900452,0.0003002618479017,0.0003921753655924,0.0013921081342575,0.0003975673809667,0.0004941132469146,0.000301812467871,0.0006974968209211,0.0002039376375171,0.0009226754103373,0.0001523767741985,0.0002532786852807,0.0002877093614523,0.0002017196717935,0.0002864314134987,0.0001876012785587,0.0002026278032465,0.0003156405961178,0.0002948856702014,0.0001302575463785,0.0002970930754317,0.000120240650197,0.0006018512533804,0.0004037473353607,0.0001089187468814
3.39673435121158e-05,0.0007023018475227,0.0002609795058597,0.0001076546138182,0.0007051454810642,0.0002521781759945,0.0001160684820204,0.0002638637189824,0.0002479224181628,0.0002314996881398,0.0006313042393813,0.0001768411162987,0.0001886224174222,0.0002694057548052,0.0004702253690132,0.00022017970405,0.0003985909432586,7.53266887423482e-05,0.0003605452529983,0.000116861621495,0.0003050928181436,0.0002172929904589,0.0001132092375286,0.000389828860203,0.0004063631788955,0.0002323333895792,7.39398935889283e-05,0.0002979785252983,8.95669387651459e-05,0.0004592764023363,0.0002305108132104,0.0001277055884358
3.93831942558955e-05,0.0007343338948529,0.0003212666683847,8.87132725911338e-05,0.0005850938232048,0.0001954169706911,0.0001595259917515,8.94852055802899e-05,0.0002625615671094,0.0003380656129351,0.0003935917310857,0.0003164486576722,0.0002339501108947,0.0003324977977263,0.000480222426189,0.0001648851180277,0.0007527320215986,0.0001505157602081,0.0001500090254579,0.0001001401873112,0.0004490162265595,8.48037942549435e-05,0.0001778917307011,0.0003104935466009,0.0004341974256078,0.0003283533324707,0.0002272164669828,0.000106997341668,0.0001254599599869,0.0001705782451338,0.0002377040006156,0.0001272031827954
3.80080770075798e-05,0.0004885025476959,0.0001962771536925,7.85912453070182e-05,0.0006324214189345,0.0002485196530325,0.0003445119319323,0.0001540071149854,0.0002452128515862,0.0003772036093497,0.0002671125227754,0.0003300953985312,0.0001895380255654,0.0004507748789718,0.0003772963157976,0.0002111780677958,0.0006902799595877,7.8966740894455e-05,0.0002487233418471,0.0002889813453343,0.0002055816602481,0.0001016581270414,0.0001636538776175,0.0002195637940497,0.0007836909347238,0.0002066809382044,6.73590187188794e-05,0.0001223676328183,0.0001033155478546,0.0003137784100036,0.0004199912960435,8.94692706302714e-05
4.13287159900751e-05,0.0010806348529499,0.0002035026839246,8.20695772045708e-05,0.0004611517892245,0.0002686495776988,0.0001391071115527,0.0001459127327459,0.0002841679274723,0.000289155945759,0.0005505826704801,0.0002104833759867,0.000345678285608,0.0002807413655819,0.0003933938774861,0.0002732883897386,0.0006551010799858,0.0001391688408502,0.0003040770660123,0.0001685835970753,0.0003553607605455,0.000106304529119,0.0002092274399469,0.0002666857550492,0.0001623773982714,0.0003174687756678,6.60860628763851e-05,0.0003221896269961,0.00010350410592,0.0013763072062173,0.000413518634859,9.29528497733519e-05
3.78119323710102e-05,0.0014033915546495,0.000179282364671,0.0001362035841138,0.0004590793749379,0.0002749610517375,0.0001351820441255,0.0001627060018202,0.0001895888294106,0.0001475860763374,0.0004860814384623,0.0003303530634266,0.000137133651312,0.0005256831930646,0.0004615070685261,0.0002108840681559,0.0004985046350435,0.000116843529868,0.0002058872313196,8.27181966327642e-05,0.0002897946534429,3.67445992774386e-05,0.0001910309263784,0.0002175613015423,0.00012670303885,0.0001770494224582,9.03884613756339e-05,0.0001957316000428,9.58442185085164e-05,0.0008971474181744,0.0002965406509759,0.0001621354412106
2.26249878596247e-05,0.0013491800089212,0.0002523069303256,0.0001413092275349,0.0009061586528913,0.0002986056758165,0.0004277958003969,0.0002653397920927,0.000219516366999,0.0001340868078857,0.001027753627045,0.0002288270763956,0.0002173448326858,0.0002731600256053,0.000263117024475,0.0001532719044031,0.0007499012291447,9.35896315136143e-05,0.0002274124517246,9.93569697802277e-05,0.0002551268228424,8.12442069406293e-05,0.0001559734746249,0.0001266200044929,0.0003888663497082,9.38763922785881e-05,4.667719439448e-05,0.0001453015013592,0.0001469631630548,0.0003078757454256,0.0004935554511706,5.35584141128044e-05
3.17504529325681e-05,0.000826919688339,0.0001911890778441,0.0001712350320929,0.0003570470663244,0.0003508105249501,0.0002659960398913,0.0002461243549314,0.0003001477968239,0.0001485723637671,0.000484586576951,0.0002404361183618,0.0001891911142712,0.0003168644151833,0.000377166107469,8.43566898489842e-05,0.0004831256746499,8.03044073249946e-05,0.0004699173887491,0.0001722365694604,0.0003110635877139,0.0002166528459929,0.000150569187756,0.0002733564861376,0.0010477149746438,0.0001034141007178,5.4847580752848e-05,0.0002323991452961,6.56397499331226e-05,0.0009179156028261,0.0004476667164913,7.4336952287523e-05
3.0882593176895e-05,0.0007058963307162,0.0001206216538491,0.0002127309687794,0.0008400990854394,0.0004146647135649,0.000265175684868,0.0002184120274731,0.0002138826903771,0.0002261484782942,0.000633911954091,0.0003594092339639,0.0001490896459558,0.0002222764172314,0.0002333445630659,0.0001491295422517,0.0006622200016765,0.0001232791930229,0.000384448938604,0.0001267430920334,0.0003027525459137,9.73757456966968e-05,0.0001959122775248,0.0001210433431374,0.0006272346816383,6.81336391285195e-05,4.60219329783785e-05,0.0001419571821358,0.0002722886677574,0.0003920220366939,0.0002810858428487,7.72627564256273e-05
